2.509397268295288086e-01	7.676343619823455811e-02	-1.600877791643142700e-01	1.362717598676681519e-01	-2.663981914520263672e-01	6.264656186103820801e-01	-4.825745150446891785e-02	2.267349213361740112e-01	2.548141777515411377e-01	3.363327383995056152e-01	1.733085662126541138e-01	8.236435055732727051e-02	1.154018417000770569e-01	-1.625516563653945923e-01	-3.371566236019134521e-01	-3.858821466565132141e-02
6.777291744947433472e-02	-1.845784485340118408e-01	-2.125097364187240601e-01	-3.819447755813598633e-01	-3.875509202480316162e-01	-1.136175021529197693e-01	3.301139175891876221e-01	-3.016440868377685547e-01	1.693497300148010254e-01	-2.338470667600631714e-01	-3.783564567565917969e-01	-1.637105047702789307e-01	1.919680386781692505e-01	-2.067784965038299561e-01	2.605569064617156982e-01	-8.005566895008087158e-02
-6.345450878143310547e-02	1.145995110273361206e-01	-1.273942291736602783e-01	2.716467082500457764e-01	4.213784635066986084e-01	-3.228314518928527832e-01	1.807816624641418457e-01	-7.860340923070907593e-02	6.049612164497375488e-01	1.287528276443481445e-01	-1.683622449636459351e-01	1.764808893203735352e-01	-2.329318225383758545e-01	-1.664669960737228394e-01	1.613370329141616821e-01	-1.487745642662048340e-01
-8.685854822397232056e-02	-2.781629860401153564e-01	1.659805029630661011e-01	-2.361052781343460083e-01	1.017112210392951965e-01	-1.171671748161315918e-01	-2.185622453689575195e-01	4.028529524803161621e-01	2.005282789468765259e-01	3.074751794338226318e-01	2.509542368352413177e-02	-3.252855241298675537e-01	-7.050401717424392700e-02	-5.578446201980113983e-03	5.231057852506637573e-02	5.905261039733886719e-01
1.320698410272598267e-01	-1.563729643821716309e-01	-2.334831953048706055e-01	-4.315203726291656494e-01	-4.122419953346252441e-01	-7.940023392438888550e-02	2.909282445907592773e-01	-3.097717165946960449e-01	7.729544490575790405e-02	-2.156592607498168945e-01	-3.512720465660095215e-01	-2.161849737167358398e-01	2.144193202257156372e-01	-1.403812617063522339e-01	2.685154080390930176e-01	-1.185926422476768494e-02
2.908211946487426758e-01	1.102597787976264954e-01	-1.540128141641616821e-01	1.264041513204574585e-01	-2.414755523204803467e-01	6.394128799438476562e-01	-4.475740343332290649e-02	2.462349534034729004e-01	2.459717392921447754e-01	3.189420402050018311e-01	1.801074296236038208e-01	7.645093649625778198e-02	9.500945359468460083e-02	-1.565310060977935791e-01	-3.053949475288391113e-01	-8.043131232261657715e-02
-4.996960461139678955e-01	-1.223451793193817139e-01	3.103875517845153809e-01	1.635623425245285034e-01	-1.757726967334747314e-01	-2.312404364347457886e-01	3.177348673343658447e-01	1.913949698209762573e-01	-1.101142019033432007e-01	-2.903486192226409912e-01	-6.323979049921035767e-02	1.689514815807342529e-01	2.845379710197448730e-02	-3.695073723793029785e-01	-2.461359202861785889e-01	-2.517679631710052490e-01
-8.453344553709030151e-02	-2.754809260368347168e-01	1.647594124078750610e-01	-2.352816015481948853e-01	1.045678630471229553e-01	-1.152059957385063171e-01	-2.196474224328994751e-01	4.047453701496124268e-01	2.036957591772079468e-01	3.076605498790740967e-01	2.611326985061168671e-02	-3.277598619461059570e-01	-7.253357023000717163e-02	-4.514944739639759064e-03	5.368304997682571411e-02	5.880235433578491211e-01
2.773509025573730469e-01	1.143743544816970825e-01	-1.489239633083343506e-01	1.193275824189186096e-01	-2.423497438430786133e-01	6.465608477592468262e-01	-3.231810033321380615e-02	2.425987720489501953e-01	2.529948651790618896e-01	3.192602992057800293e-01	2.012888789176940918e-01	7.162325829267501831e-02	9.383524209260940552e-02	-1.675149053335189819e-01	-2.878422439098358154e-01	-7.486305385828018188e-02
2.861080169677734375e-01	4.531418159604072571e-02	-9.554708376526832581e-03	-9.935350716114044189e-02	1.546165198087692261e-01	-2.015870511531829834e-01	-1.925687342882156372e-01	4.592966288328170776e-02	-3.713806867599487305e-01	-1.455750763416290283e-01	-4.845193624496459961e-01	3.425234854221343994e-01	-9.124457836151123047e-02	2.188093960285186768e-01	-4.636605978012084961e-01	1.414539963006973267e-01
-3.429332748055458069e-02	-2.784687876701354980e-01	-1.396348178386688232e-01	2.623178362846374512e-01	4.594503715634346008e-02	1.035847514867782593e-01	-1.616531163454055786e-01	-5.794523358345031738e-01	-8.956602960824966431e-02	-6.401173025369644165e-02	3.494436442852020264e-01	-2.943154573440551758e-01	-4.124033153057098389e-01	1.602147221565246582e-01	-1.978691667318344116e-01	4.983609914779663086e-02
1.883673369884490967e-01	4.083293080329895020e-01	5.923866853117942810e-02	-3.392806947231292725e-01	2.727129161357879639e-01	9.798300266265869141e-02	1.162163075059652328e-02	2.231559902429580688e-01	-1.861134618520736694e-01	-6.831350177526473999e-02	2.074830532073974609e-01	-3.413839638233184814e-01	-1.692472547292709351e-01	3.216780126094818115e-01	3.038343191146850586e-01	-3.491759896278381348e-01
-3.703634142875671387e-01	2.383029609918594360e-01	-1.993342787027359009e-01	8.629964292049407959e-02	-2.008871138095855713e-01	-3.146328628063201904e-01	2.706534564495086670e-01	-7.882666774094104767e-03	-4.617617726325988770e-01	6.572299450635910034e-02	3.812393546104431152e-01	2.976536750793457031e-01	4.972459003329277039e-02	-2.880482971668243408e-01	5.788942053914070129e-02	7.691409438848495483e-02
-3.333644196391105652e-02	-2.778076231479644775e-01	-1.376240551471710205e-01	2.621638774871826172e-01	4.672774299979209900e-02	1.035639196634292603e-01	-1.614711880683898926e-01	-5.802537798881530762e-01	-8.987259119749069214e-02	-6.362602859735488892e-02	3.489909768104553223e-01	-2.968254089355468750e-01	-4.111294448375701904e-01	1.587914228439331055e-01	-1.990427672863006592e-01	4.979362338781356812e-02
1.250834465026855469e-01	-1.594697237014770508e-01	-2.325371354818344116e-01	-4.247266948223114014e-01	-4.114664494991302490e-01	-8.075617998838424683e-02	2.978061139583587646e-01	-3.072845637798309326e-01	8.924154192209243774e-02	-2.195758670568466187e-01	-3.543937802314758301e-01	-2.112472355365753174e-01	2.114910036325454712e-01	-1.490308046340942383e-01	2.679760456085205078e-01	-1.926197856664657593e-02
-3.400584459304809570e-01	2.708935737609863281e-01	-1.793107092380523682e-01	7.846733182668685913e-02	-1.755075603723526001e-01	-3.381088972091674805e-01	2.333555370569229126e-01	1.916208863258361816e-02	-4.853188693523406982e-01	1.024009883403778076e-01	3.629257678985595703e-01	3.207969367504119873e-01	6.786232441663742065e-02	-2.654634118080139160e-01	5.075321719050407410e-02	1.201120167970657349e-01
1.761489808559417725e-01	3.954002261161804199e-01	1.817033812403678894e-02	-3.860405683517456055e-01	2.264677584171295166e-01	1.076385602355003357e-01	-3.301924094557762146e-03	1.717936545610427856e-01	-1.774991452693939209e-01	-7.699382305145263672e-02	2.028460800647735596e-01	-3.549025654792785645e-01	-1.193954199552536011e-01	3.071960508823394775e-01	3.557139039039611816e-01	-3.621899783611297607e-01
-9.479664266109466553e-02	-2.810791134834289551e-01	1.808122694492340088e-01	-2.648563385009765625e-01	1.188222318887710571e-01	-1.619613021612167358e-01	-2.285913676023483276e-01	3.570335507392883301e-01	1.976487636566162109e-01	3.191644251346588135e-01	1.121318340301513672e-02	-3.008689582347869873e-01	-6.848753243684768677e-02	2.735795220360159874e-03	3.052603825926780701e-02	5.931949019432067871e-01
-1.905666291713714600e-01	-3.567456603050231934e-01	1.525887399911880493e-01	-2.667641341686248779e-01	5.108959972858428955e-02	-2.408821880817413330e-01	-2.416497766971588135e-01	2.760691344738006592e-01	1.336220353841781616e-01	2.849091887474060059e-01	2.150269970297813416e-02	-2.270100414752960205e-01	6.702609825879335403e-03	-1.501564215868711472e-02	3.224936872720718384e-02	6.280070543289184570e-01
3.138638734817504883e-01	6.554832309484481812e-02	-4.265121743083000183e-02	-5.516717210412025452e-02	1.571020931005477905e-01	-1.699657738208770752e-01	-2.185801416635513306e-01	5.706309154629707336e-02	-3.511684536933898926e-01	-1.159645691514015198e-01	-4.769771099090576172e-01	3.420400023460388184e-01	-9.654154628515243530e-02	2.309277951717376709e-01	-4.678001403808593750e-01	1.580407023429870605e-01
-2.417170554399490356e-01	-5.233176797628402710e-02	2.105101943016052246e-01	4.477998912334442139e-01	2.580967843532562256e-01	-1.447101533412933350e-01	8.219538629055023193e-02	-1.366328001022338867e-01	4.905087351799011230e-01	-9.759026020765304565e-02	-2.644079923629760742e-01	3.691651523113250732e-01	1.386551409959793091e-01	-7.006688416004180908e-02	2.196325212717056274e-01	-2.287469059228897095e-01
7.804678380489349365e-02	3.731369376182556152e-01	5.622532963752746582e-02	-3.506218194961547852e-01	1.986760199069976807e-01	1.286470592021942139e-01	-8.547861129045486450e-02	3.185565397143363953e-02	-1.380761414766311646e-01	-9.115548431873321533e-02	2.209799587726593018e-01	-2.882623374462127686e-01	4.129718616604804993e-02	3.658248186111450195e-01	5.153225064277648926e-01	-3.222495019435882568e-01
-7.311740517616271973e-02	1.000423133373260498e-01	-1.210962608456611633e-01	2.800251543521881104e-01	4.085302948951721191e-01	-3.112443387508392334e-01	1.782171428203582764e-01	-8.340309560298919678e-02	6.138921380043029785e-01	1.084692329168319702e-01	-1.955255866050720215e-01	1.914804875850677490e-01	-2.250943332910537720e-01	-1.674833297729492188e-01	1.501031070947647095e-01	-1.559043526649475098e-01
-3.021819144487380981e-02	-2.759866714477539062e-01	-1.357783824205398560e-01	2.620739638805389404e-01	4.872703924775123596e-02	1.014983654022216797e-01	-1.615665405988693237e-01	-5.817596316337585449e-01	-9.097861498594284058e-02	-6.333398073911666870e-02	3.482643663883209229e-01	-2.991176843643188477e-01	-4.094845652580261230e-01	1.578616946935653687e-01	-2.006733119487762451e-01	5.157383531332015991e-02
-2.839861512184143066e-01	-1.932417154312133789e-01	4.807969629764556885e-01	1.918176859617233276e-01	-1.908667087554931641e-01	-2.392243221402168274e-02	2.360753715038299561e-01	2.961807847023010254e-01	-8.844880014657974243e-02	-3.969050943851470947e-01	-8.888920396566390991e-02	-1.687867641448974609e-01	-1.406293641775846481e-02	-1.412886679172515869e-01	-3.060880601406097412e-01	-3.435048460960388184e-01
-8.090408891439437866e-02	1.962149748578667641e-03	9.235315024852752686e-02	5.043092370033264160e-01	3.696855306625366211e-01	-8.646710962057113647e-02	-2.746311016380786896e-02	-2.723476290702819824e-01	5.457100868225097656e-01	6.314028799533843994e-02	-1.360904127359390259e-01	2.676511108875274658e-01	8.381536602973937988e-02	2.328203059732913971e-02	3.268269598484039307e-01	-7.207932323217391968e-02
-3.419336080551147461e-01	2.602327167987823486e-01	-2.065770179033279419e-01	9.009255468845367432e-02	-1.826673299074172974e-01	-3.290063738822937012e-01	2.403530478477478027e-01	1.576502434909343719e-02	-4.743120372295379639e-01	9.938996285200119019e-02	3.866988718509674072e-01	2.959535717964172363e-01	5.203838273882865906e-02	-2.612648308277130127e-01	7.325488328933715820e-02	1.289596408605575562e-01
-3.402347862720489502e-02	-2.768928408622741699e-01	-1.416568905115127563e-01	2.600327730178833008e-01	4.724105820059776306e-02	1.019671112298965454e-01	-1.634774506092071533e-01	-5.806019902229309082e-01	-9.011538326740264893e-02	-6.423495709896087646e-02	3.505222499370574951e-01	-2.931230962276458740e-01	-4.118373692035675049e-01	1.625865995883941650e-01	-1.957959383726119995e-01	5.120582878589630127e-02
-5.631348490715026855e-02	-6.416790187358856201e-02	3.562629222869873047e-01	3.835207819938659668e-01	2.443669550120830536e-02	2.317066043615341187e-01	-2.564191222190856934e-01	-1.905841529369354248e-01	1.962658390402793884e-02	-5.760391801595687866e-02	-1.835784688591957092e-02	2.608883082866668701e-01	5.208284854888916016e-01	2.542504668235778809e-01	3.800579309463500977e-01	9.944280982017517090e-02
2.786841392517089844e-01	1.123664379119873047e-01	-1.474842876195907593e-01	1.226440668106079102e-01	-2.436071932315826416e-01	6.449072957038879395e-01	-3.187317773699760437e-02	2.459785491228103638e-01	2.514543235301971436e-01	3.188281953334808350e-01	1.948570609092712402e-01	7.233440130949020386e-02	9.301198273897171021e-02	-1.664253771305084229e-01	-2.933091521263122559e-01	-7.538850605487823486e-02
-3.476001918315887451e-01	2.525586783885955811e-01	-2.077257335186004639e-01	6.285905092954635620e-02	-1.699670106172561646e-01	-3.388279378414154053e-01	2.308226525783538818e-01	-4.751664819195866585e-04	-4.700563549995422363e-01	1.150675043463706970e-01	3.833677768707275391e-01	3.095181584358215332e-01	3.822699561715126038e-02	-2.734490334987640381e-01	4.889300838112831116e-02	1.253892481327056885e-01
-6.464692950248718262e-02	1.073719337582588196e-01	-1.222047656774520874e-01	2.758008837699890137e-01	4.180133640766143799e-01	-3.152991533279418945e-01	1.749932020902633667e-01	-8.090970665216445923e-02	6.118528842926025391e-01	1.189235970377922058e-01	-1.858053207397460938e-01	1.834125071763992310e-01	-2.289038002490997314e-01	-1.615495681762695312e-01	1.549699455499649048e-01	-1.509723216295242310e-01
-2.908899486064910889e-01	-2.049276381731033325e-01	4.755614995956420898e-01	1.992073953151702881e-01	-1.937783807516098022e-01	-2.528034895658493042e-02	2.306064665317535400e-01	2.783675789833068848e-01	-8.653589338064193726e-02	-3.926666378974914551e-01	-7.839368283748626709e-02	-1.771014183759689331e-01	-2.477691136300563812e-02	-1.477597802877426147e-01	-3.148526251316070557e-01	-3.433994948863983154e-01
-2.879718244075775146e-01	-1.988539695739746094e-01	4.854786694049835205e-01	2.035102993249893188e-01	-1.887609660625457764e-01	-2.086393721401691437e-02	2.310849279165267944e-01	2.838912308216094971e-01	-8.248889446258544922e-02	-3.949713110923767090e-01	-8.243948966264724731e-02	-1.708887517452239990e-01	-1.351795345544815063e-02	-1.419209837913513184e-01	-3.024910092353820801e-01	-3.460230231285095215e-01
2.956365942955017090e-01	1.339466422796249390e-01	-1.831556111574172974e-01	7.802741229534149170e-02	-2.618412375450134277e-01	6.459348201751708984e-01	-1.360029913485050201e-02	2.346460968255996704e-01	2.306125164031982422e-01	3.199081718921661377e-01	1.806720346212387085e-01	3.850697726011276245e-02	1.344217211008071899e-01	-1.657215058803558350e-01	-2.543092072010040283e-01	-1.188782826066017151e-01
-3.603730723261833191e-02	-2.791394889354705811e-01	-1.418574750423431396e-01	2.610499858856201172e-01	4.607332125306129456e-02	1.016725301742553711e-01	-1.639499515295028687e-01	-5.817418694496154785e-01	-8.893214166164398193e-02	-6.356678158044815063e-02	3.499284088611602783e-01	-2.915836274623870850e-01	-4.099133908748626709e-01	1.619187295436859131e-01	-1.957564502954483032e-01	5.254180729389190674e-02
-8.786087483167648315e-02	-2.779496908187866211e-01	1.649502962827682495e-01	-2.376013845205307007e-01	1.030863374471664429e-01	-1.197065040469169617e-01	-2.197351455688476562e-01	3.990290164947509766e-01	2.011319547891616821e-01	3.078463971614837646e-01	2.570978738367557526e-02	-3.248371779918670654e-01	-7.001194357872009277e-02	-4.482706077396869659e-03	5.293536558747291565e-02	5.914134383201599121e-01
1.749226599931716919e-01	4.008840322494506836e-01	6.151506677269935608e-02	-3.430441915988922119e-01	2.624894082546234131e-01	1.207179427146911621e-01	-1.607499644160270691e-02	1.765899658203125000e-01	-1.913160681724548340e-01	-8.193757385015487671e-02	1.982387006282806396e-01	-3.299582898616790771e-01	-1.142742112278938293e-01	3.382778465747833252e-01	3.596938252449035645e-01	-3.520766496658325195e-01
-3.561373054981231689e-02	-2.774358391761779785e-01	-1.432262808084487915e-01	2.587822675704956055e-01	4.698576033115386963e-02	1.011273413896560669e-01	-1.646855175495147705e-01	-5.816562175750732422e-01	-8.954209089279174805e-02	-6.390693038702011108e-02	3.510336875915527344e-01	-2.917978763580322266e-01	-4.106869399547576904e-01	1.633142083883285522e-01	-1.945697367191314697e-01	5.228935182094573975e-02
-9.507355093955993652e-02	-2.856782376766204834e-01	1.607085615396499634e-01	-2.372587174177169800e-01	9.467260539531707764e-02	-1.228711307048797607e-01	-2.227627187967300415e-01	3.937560319900512695e-01	1.946538835763931274e-01	3.056617677211761475e-01	2.742416970431804657e-02	-3.202965557575225830e-01	-6.195994094014167786e-02	-5.602259188890457153e-03	5.251291394233703613e-02	5.976734161376953125e-01
1.055487692356109619e-01	-2.011875659227371216e-01	-1.978193521499633789e-01	-4.647421538829803467e-01	-3.964271545410156250e-01	-1.068289130926132202e-01	2.866102755069732666e-01	-2.789801955223083496e-01	1.151646599173545837e-01	-1.769403666257858276e-01	-3.609572649002075195e-01	-2.297469377517700195e-01	2.027231901884078979e-01	-1.577864587306976318e-01	2.593645453453063965e-01	6.176658719778060913e-02
-4.884069412946701050e-02	-6.801783293485641479e-02	3.690504431724548340e-01	3.849384784698486328e-01	3.145188093185424805e-02	2.232388705015182495e-01	-2.572277784347534180e-01	-1.830424368381500244e-01	2.284920774400234222e-03	-7.186581194400787354e-02	-2.508055604994297028e-02	2.665675580501556396e-01	5.201851725578308105e-01	2.578085362911224365e-01	3.661307990550994873e-01	1.007466316223144531e-01
-5.439628288149833679e-02	-6.767665594816207886e-02	3.644505739212036133e-01	3.819011747837066650e-01	2.709706872701644897e-02	2.265758514404296875e-01	-2.585503458976745605e-01	-1.883995085954666138e-01	1.124822348356246948e-02	-6.327071040868759155e-02	-2.122839912772178650e-02	2.661599814891815186e-01	5.209315419197082520e-01	2.536963522434234619e-01	3.720941543579101562e-01	9.883091598749160767e-02
-8.721671998500823975e-02	-2.790111303329467773e-01	1.642812937498092651e-01	-2.348217815160751343e-01	1.002939492464065552e-01	-1.155203208327293396e-01	-2.197754830121994019e-01	4.040257036685943604e-01	2.004047632217407227e-01	3.068559169769287109e-01	2.608531154692173004e-02	-3.257152140140533447e-01	-6.942234188318252563e-02	-5.783258005976676941e-03	5.277113243937492371e-02	5.905450582504272461e-01
-1.005452200770378113e-01	-2.859127223491668701e-01	1.747862547636032104e-01	-2.522937059402465820e-01	1.007375866174697876e-01	-1.363754421472549438e-01	-2.134240120649337769e-01	3.681296408176422119e-01	1.924398392438888550e-01	3.137454092502593994e-01	1.959564723074436188e-02	-3.103310167789459229e-01	-6.198151409626007080e-02	-6.841035094112157822e-03	4.521067440509796143e-02	6.050087809562683105e-01
2.934361100196838379e-01	6.403917819261550903e-02	-2.425019070506095886e-02	-8.230876922607421875e-02	1.566059440374374390e-01	-1.885790377855300903e-01	-1.970966160297393799e-01	5.144181102514266968e-02	-3.667656481266021729e-01	-1.376171559095382690e-01	-4.835174977779388428e-01	3.445527255535125732e-01	-9.873843938112258911e-02	2.268818020820617676e-01	-4.578582644462585449e-01	1.550175547599792480e-01
-3.658523783087730408e-02	-2.773683667182922363e-01	-1.440875679254531860e-01	2.591074109077453613e-01	4.652459174394607544e-02	1.034150868654251099e-01	-1.648342162370681763e-01	-5.800768136978149414e-01	-8.960092067718505859e-02	-6.481654196977615356e-02	3.517738878726959229e-01	-2.900448739528656006e-01	-4.126448631286621094e-01	1.655173301696777344e-01	-1.923912465572357178e-01	5.025263503193855286e-02
-2.860148251056671143e-01	-1.976693719625473022e-01	4.809598028659820557e-01	1.961267143487930298e-01	-1.924600005149841309e-01	-2.334387414157390594e-02	2.315592914819717407e-01	2.895796895027160645e-01	-9.006675332784652710e-02	-3.963265120983123779e-01	-8.626811206340789795e-02	-1.702476739883422852e-01	-1.442119572311639786e-02	-1.416292935609817505e-01	-3.099888861179351807e-01	-3.410266935825347900e-01
2.950031459331512451e-01	5.577391013503074646e-02	-2.053581550717353821e-02	-9.868882596492767334e-02	1.586152464151382446e-01	-1.987949609756469727e-01	-1.860547810792922974e-01	4.333100840449333191e-02	-3.681563436985015869e-01	-1.443644315004348755e-01	-4.874519109725952148e-01	3.400829434394836426e-01	-9.811321645975112915e-02	2.247101813554763794e-01	-4.520052373409271240e-01	1.563762575387954712e-01
-9.579231590032577515e-02	-2.836979329586029053e-01	1.833451688289642334e-01	-2.510254383087158203e-01	1.006885766983032227e-01	-1.350652873516082764e-01	-2.056842446327209473e-01	3.786308169364929199e-01	1.900045573711395264e-01	3.135353922843933105e-01	1.426602341234683990e-02	-3.105162680149078369e-01	-6.764802336692810059e-02	-9.239336475729942322e-03	4.218072816729545593e-02	6.018230915069580078e-01
-8.577936142683029175e-02	-2.769035100936889648e-01	1.633005887269973755e-01	-2.347813546657562256e-01	1.028894856572151184e-01	-1.156179532408714294e-01	-2.207033783197402954e-01	4.043991267681121826e-01	2.025918811559677124e-01	3.069431185722351074e-01	2.679752558469772339e-02	-3.272448778152465820e-01	-7.098331302404403687e-02	-4.543086048215627670e-03	5.396875739097595215e-02	5.890142917633056641e-01
-5.805309489369392395e-02	-6.669737398624420166e-02	3.598305583000183105e-01	3.820689916610717773e-01	2.652847580611705780e-02	2.273031771183013916e-01	-2.573688626289367676e-01	-1.901887655258178711e-01	1.464322768151760101e-02	-6.151743233203887939e-02	-2.132405154407024384e-02	2.623191475868225098e-01	5.220224261283874512e-01	2.565850615501403809e-01	3.752183318138122559e-01	9.771729260683059692e-02
3.058876991271972656e-01	6.454575061798095703e-02	-3.428766131401062012e-02	-9.296389669179916382e-02	1.561825275421142578e-01	-1.912404149770736694e-01	-1.869407892227172852e-01	4.451035335659980774e-02	-3.641021251678466797e-01	-1.405550837516784668e-01	-4.904539287090301514e-01	3.376632630825042725e-01	-9.844223409891128540e-02	2.276307046413421631e-01	-4.463714659214019775e-01	1.640516221523284912e-01
-3.364486619830131531e-02	-2.769482433795928955e-01	-1.342124342918395996e-01	2.588014900684356689e-01	4.887612536549568176e-02	1.010146066546440125e-01	-1.637148261070251465e-01	-5.858818292617797852e-01	-8.951520919799804688e-02	-6.132697686553001404e-02	3.483962416648864746e-01	-3.024526536464691162e-01	-4.034705460071563721e-01	1.552160680294036865e-01	-2.005672156810760498e-01	5.276687443256378174e-02
-2.753942906856536865e-01	-1.922906041145324707e-01	4.811130166053771973e-01	1.924136430025100708e-01	-1.820239275693893433e-01	-4.166404157876968384e-02	2.321173250675201416e-01	3.041512072086334229e-01	-8.739341050386428833e-02	-4.043633937835693359e-01	-1.259409785270690918e-01	-1.277372390031814575e-01	-1.746780937537550926e-03	-1.417845040559768677e-01	-3.135899901390075684e-01	-3.400948345661163330e-01
-3.545077517628669739e-02	-2.790921926498413086e-01	-1.409347057342529297e-01	2.620303332805633545e-01	4.536704346537590027e-02	1.035658717155456543e-01	-1.620484739542007446e-01	-5.793541669845581055e-01	-8.914914727210998535e-02	-6.405106931924819946e-02	3.497996926307678223e-01	-2.928625643253326416e-01	-4.126169681549072266e-01	1.609417796134948730e-01	-1.969788372516632080e-01	4.999180138111114502e-02
-4.075063392519950867e-02	-2.889531552791595459e-01	-1.295963525772094727e-01	2.418569624423980713e-01	5.972320958971977234e-02	9.356603026390075684e-02	-1.840242445468902588e-01	-5.716843605041503906e-01	-7.136093825101852417e-02	-4.221020638942718506e-02	3.535084128379821777e-01	-3.274870216846466064e-01	-3.986663520336151123e-01	1.546953022480010986e-01	-1.934722214937210083e-01	8.461065590381622314e-02
-8.888211846351623535e-02	-2.791444659233093262e-01	1.648126989603042603e-01	-2.378289699554443359e-01	1.020162254571914673e-01	-1.170908734202384949e-01	-2.200959026813507080e-01	3.970676064491271973e-01	2.015986740589141846e-01	3.088493943214416504e-01	2.613593451678752899e-02	-3.244924545288085938e-01	-6.839945912361145020e-02	-5.488520488142967224e-03	5.223704501986503601e-02	5.922704339027404785e-01
-3.392170742154121399e-02	-2.781055271625518799e-01	-1.396431177854537964e-01	2.616685330867767334e-01	4.657994955778121948e-02	1.023118868470191956e-01	-1.623099297285079956e-01	-5.806778073310852051e-01	-8.967027813196182251e-02	-6.367751955986022949e-02	3.493842184543609619e-01	-2.946167290210723877e-01	-4.110504090785980225e-01	1.601032912731170654e-01	-1.979691237211227417e-01	5.114983767271041870e-02
